1,0.6133513050108572,0.1847658695304951,0.0625,0
2,0.4930460568714076,0.1645102802176672,1,0
3,0.7150503327011719,0.05922402741657565,0.0625,0
4,0.2000549575062751,0.03896523699837424,0.0625,0
5,0.08829908390370902,0.03725664452144461,0.0625,0
6,0.07209492816601035,0.03683025138674488,1,0
7,0.1371788903511011,0.03389825654621839,0.0625,0
8,0.04995127605135435,0.03311904018020559,0.0625,0
9,0.03358900377331644,0.03299584173219514,1,0
10,0.1125589126145383,0.03276210824001475,0.0625,0
11,0.03612666033890286,0.03224571337199357,0.0625,0
12,0.01854289220693837,0.03218731653965415,0.0625,0
13,0.01583465401725,0.03216796691875454,1,0
14,0.02909569417410107,0.03201016562017631,0.0625,0
15,0.0120595658030757,0.03197416007967959,0.0625,0
16,0.00904373921004599,0.0319665790052287,1,0
17,0.0252309466193401,0.03193010235861271,0.0625,0
18,0.009336892737807948,0.03190355445832004,0.0625,0
19,0.006180488924150664,0.03189927917517048,1,0
20,0.02250588342764609,0.03189047875349799,0.0625,0
21,0.008105688882648917,0.03186942979918307,0.0625,0
22,0.005125688376329873,0.03186627055585568,1,0
23,0.02045924499474104,0.0318623453070546,0.0625,0
24,0.007449440962945938,0.03184491366576356,0.0625,0
25,0.004778237041203058,0.03184223008414926,1,0
26,0.01878474814542166,0.03183761230601776,0.0625,0
27,0.007024483500899337,0.03182284636745752,0.0625,0
28,0.004665690222958137,0.03182042450394208,1,0
29,0.01741604239991556,0.03181404110169685,0.0625,0
30,0.006712903097939057,0.03180127942435907,0.0625,0
31,0.004628287459255252,0.03179903017613939,1,0
32,0.01626023739302652,0.03179086217436971,0.0625,0
33,0.006472727889970588,0.03177966898851207,0.0625,0
34,0.004617959363866804,0.03177754348602296,1,0
35,0.0153015953946147,0.03176782715475542,0.0625,0
36,0.006282846342200585,0.03175785393034036,0.0625,0
37,0.004619298733351652,0.03175582105477236,1,0
38,0.01449116991163788,0.03174478838380547,0.0625,0
39,0.006134239818459288,0.0317357855600261,0.0625,0
40,0.004627710769069709,0.03173382156942293,1,0
41,0.01382289676726285,0.03172168413950075,0.0625,0
42,0.006017908851395571,0.0317134419598161,0.0625,0
43,0.004640721519106323,0.03171152929349366,1,0
44,0.01326505907785937,0.03169845244052105,0.0625,0
45,0.005930051355551079,0.03169081489613725,0.0625,0
46,0.004657612560542112,0.03168893866921156,1,0
47,0.01281533727402408,0.03167506425563577,0.0625,0
48,0.005864955586425113,0.03166789540192561,0.0625,0
49,0.004677380586824565,0.03166604414376616,1,0
50,0.01245178329304485,0.03165148437537993,0.0625,0
51,0.005820789249256036,0.03164467965182852,0.0625,0
52,0.004699849651447185,0.03164284302729316,1,0
53,0.01217462054181072,0.031627696599298,0.0625,0
54,0.005793657983461463,0.03162116093525841,0.0625,0
55,0.004724405619270947,0.03161933072596252,1,0
56,0.01196829568934783,0.03160367936473973,0.0625,0
57,0.005782968064385078,0.03159733649185505,0.0625,0
58,0.004751065779621765,0.03159550478982732,1,0
59,0.01183529316301086,0.03157942398146593,0.0625,0
60,0.005786078752581486,0.03157320055264552,0.0625,0
61,0.004779421358435133,0.03157136078408403,1,0
